X1,Y1,W1,H1,X2,Y2,W2,H2
170,90,50,50,240,65,100,25
170,85,50,20,250,70,100,20
175,80,50,15,265,70,100,20
185,75,50,10,275,70,100,15
190,65,50,10,285,70,100,15
205,70,50,10,295,70,100,20
210,75,50,10,305,70,100,25
225,65,50,10,310,70,100,25
230,65,50,5,315,75,100,20
250,70,50,20,325,85,90,40
275,55,45,35,345,85,75,55
275,55,40,35,360,65,65,80
290,70,45,30,360,60,65,85
300,85,50,15,365,50,60,85
300,90,50,10,360,55,75,85
320,100,50,30,360,45,70,80
335,100,70,10,370,35,65,25
345,95,65,5,380,35,70,20
350,95,70,10,390,30,70,10
355,95,65,10,400,25,75,25
365,95,70,10,410,20,70,35
365,100,60,5,440,45,55,80
370,95,60,5,440,45,65,80
370,100,60,5,455,55,60,70
370,100,60,5,455,55,70,65
375,95,50,5,455,55,80,60
385,95,50,10,455,55,85,60
380,100,50,10,465,60,90,55
385,100,50,10,475,60,85,45
390,95,50,10,480,65,95,40
385,95,50,5,485,70,95,35
400,100,50,10,495,70,95,35
420,100,50,20,495,75,100,30
420,100,50,20,505,75,100,30
425,100,50,20,510,80,100,30
425,100,50,20,515,80,100,35
435,95,50,20,520,85,100,25
435,95,50,20,525,95,100,30
440,95,50,20,535,105,90,35
450,95,55,25,540,105,90,40
455,90,60,25,555,100,85,45
460,90,60,25,555,105,85,45
460,85,55,25,560,105,80,50
465,75,50,10,560,110,80,55
470,70,50,10,570,65,75,55
470,70,50,10,560,70,85,60
470,70,50,10,560,70,85,60
480,70,50,10,545,85,100,60
495,70,50,30,545,80,100,50
495,65,50,40,545,85,100,50
510,65,50,45,545,90,85,50
515,65,50,55,535,85,70,55
515,70,50,55,530,80,65,60
525,50,45,45,530,85,55,60
520,55,50,50,535,85,60,65
515,60,50,50,545,95,80,65
510,60,50,45,550,95,85,70
505,60,50,45,545,95,90,70
510,55,60,45,585,105,55,70
500,55,60,10,585,100,50,75
490,55,55,10,585,95,50,70
485,60,60,15,585,90,55,75
490,55,70,20,565,130,40,50
485,60,75,20,575,120,30,55
470,65,65,25,575,120,25,65
470,65,75,25,575,105,20,65
460,65,75,20,575,100,20,70
450,65,70,20,575,105,25,60
450,65,75,20,580,75,20,65
440,70,75,15,580,70,20,65
440,70,80,15,580,60,20,70
430,70,75,15,580,50,20,70
430,70,80,15,580,50,15,65
425,75,80,15,580,35,20,65
410,75,70,10,580,35,10,70
410,75,75,10,570,25,25,50
410,75,80,15,565,25,30,40
400,75,75,15,565,30,35,60
390,80,70,15,555,25,40,50
385,80,70,15,550,25,50,30
385,80,75,10,545,30,55,35
385,80,80,10,530,20,50,20
385,80,80,15,525,25,55,30
380,80,80,15,525,30,60,30
375,80,80,15,515,25,60,20
365,85,70,15,505,25,55,20
360,85,70,15,495,25,55,15
365,85,80,10,490,25,60,10
370,85,85,10,490,30,70,10
365,85,85,15,465,25,55,5
365,85,85,15,455,25,55,5
360,85,85,15,450,25,55,5
355,85,80,15,445,25,55,10
350,85,80,15,445,25,65,10
345,90,75,15,440,25,65,10
340,90,75,15,435,25,65,10
335,90,70,15,430,25,65,10
330,90,65,15,425,25,65,10
330,90,70,15,420,25,60,10
330,90,70,15,410,20,55,10
330,90,75,15,410,20,60,10
330,90,75,15,405,30,55,5
320,95,65,15,395,40,70,70
305,100,50,15,390,50,80,75
300,100,50,15,380,50,75,70
300,100,50,15,375,55,75,70
295,105,50,15,370,60,80,70
295,105,50,20,365,65,85,70
295,95,50,10,360,65,90,70
290,90,50,20,350,70,100,55
280,90,50,15,350,70,95,55
270,85,50,15,335,80,95,50
260,85,50,15,335,80,95,45
250,85,50,15,320,75,100,30
240,80,50,15,320,80,100,25
230,80,50,15,315,75,100,25
225,85,50,10,290,75,100,25
220,105,45,30,290,75,100,15
220,100,45,50,285,70,100,25
215,110,35,60,285,65,100,20
210,120,30,65,275,65,95,35
200,145,25,50,270,65,95,35
205,125,35,75,275,60,95,25
200,140,35,70,265,60,90,35
195,145,40,75,255,60,80,45
190,155,35,70,250,60,75,50
185,165,35,70,245,70,70,70
185,165,40,70,240,70,65,75
180,175,35,70,235,75,60,85
180,175,40,70,230,75,45,45
175,185,40,65,225,85,50,90
175,185,40,70,220,80,45,50
165,200,40,60,210,90,50,45
160,200,50,50,205,95,55,45
150,190,55,25,200,100,50,50
145,180,45,40,190,105,50,50
145,180,40,55,190,100,55,55
145,190,45,65,175,115,45,45
145,185,45,90,175,115,75,75
145,175,45,95,165,125,70,85
140,170,40,90,165,125,65,90
140,170,45,90,160,130,65,90
130,155,50,80,160,130,70,90
125,160,55,70,160,130,75,90
115,130,50,50,155,140,65,90
110,135,50,65,125,115,65,60
110,130,50,70,140,145,70,70
110,135,50,80,125,105,65,65
110,140,50,70,120,115,60,80
110,140,50,75,120,120,60,95
115,90,20,80,115,135,55,80
110,140,45,80,120,55,10,50
110,130,30,95,120,50,10,55
110,130,25,95,120,40,10,50
110,135,30,95,120,40,10,55
105,125,30,95,115,55,35,75
105,110,25,100,115,55,45,90
100,105,20,100,115,55,50,90
100,110,25,100,115,55,65,90
100,105,20,100,120,40,75,75
95,95,20,100,130,15,70,45
95,90,20,75,135,30,90,55
95,75,10,70,145,30,95,35
95,75,10,80,155,35,100,25
95,60,45,75,165,35,80,15
90,70,25,80,175,40,75,15
90,55,30,65,180,40,85,15
85,50,50,20,190,40,75,10
90,40,65,20,195,45,80,10
100,35,70,10,205,45,75,10
105,35,65,10,210,45,80,10
115,35,70,10,220,45,85,10
120,35,55,10,225,45,75,10
125,35,60,10,230,45,100,10
135,35,70,10,240,45,80,10
140,40,70,10,245,50,70,10
140,40,60,10,245,55,100,25
155,45,65,10,265,55,50,50
160,40,65,10,265,60,50,55
170,35,70,15,275,45,60,55
175,35,60,5,280,35,100,50
185,35,50,5,290,30,70,40
195,35,60,5,300,25,60,30
205,30,70,5,315,30,60,35
215,30,65,0,325,30,65,45
225,30,55,5,335,35,70,50
235,30,65,20,345,40,65,40
245,25,45,10,350,45,65,45
245,25,55,10,360,50,65,45
255,30,65,15,365,55,65,40
265,30,65,10,365,65,60,40
275,30,65,10,375,80,50,40
280,30,55,15,390,85,35,50
290,30,60,15,405,45,25,80
295,30,60,15,405,50,25,85
300,35,60,15,405,50,65,85
305,35,65,15,405,45,65,80
305,35,50,10,405,50,70,85
315,35,50,10,405,60,75,65
325,35,50,10,380,45,100,65
320,30,50,15,380,40,100,50
330,35,50,15,405,30,80,60
330,40,50,15,400,30,90,50
340,50,50,25,390,35,95,50
345,55,50,40,385,35,90,50
360,55,50,40,385,35,75,40
360,55,45,40,390,30,80,40
360,35,50,30,385,15,75,30
355,35,50,30,380,15,75,30
350,35,50,30,385,15,85,30
345,35,50,25,400,30,100,25
335,40,50,25,410,30,100,25
330,40,50,25,425,30,90,15
325,40,50,30,420,30,100,15
320,40,50,30,425,30,100,10
330,40,70,15,435,30,100,10
325,40,70,10,440,30,60,10
330,35,80,10,445,30,55,10
325,40,80,10,450,30,50,10
305,40,65,10,455,30,55,10
310,40,75,10,460,30,50,10
310,40,80,10,460,30,50,5
310,40,85,10,465,25,50,25
300,40,80,10,485,25,35,30
295,40,80,10,495,25,40,40
295,40,85,10,500,35,40,45
285,40,80,10,505,40,45,50
285,40,85,10,510,45,45,50
280,40,80,10,510,50,45,50
270,40,75,10,515,60,50,55
265,40,75,10,515,65,55,55
250,50,60,20,520,65,45,50
245,50,65,25,520,70,55,50
245,50,70,25,525,70,50,50
235,50,65,20,530,75,50,50
225,35,55,50,530,75,50,50
220,25,30,55,530,80,55,50
220,35,25,65,535,80,50,50
220,40,35,70,535,85,55,50
215,50,35,75,540,85,45,45
215,40,35,70,540,85,45,45
210,45,35,70,540,85,45,45
210,40,25,70,545,90,50,50
210,45,35,75,545,90,50,50
210,45,35,75,545,90,25,45
205,45,30,75,550,135,20,40
205,35,30,70,540,135,35,35
195,35,45,60,540,135,50,45
195,35,55,55,525,145,50,35
180,30,55,45,515,150,50,30
175,30,60,45,505,150,55,30
170,30,70,35,505,150,60,30
155,25,65,25,500,155,60,30
150,25,65,25,495,155,60,25
145,15,60,35,485,160,55,25
130,45,45,45,485,160,60,25
130,40,45,50,475,165,55,25
120,60,35,60,470,155,50,20
120,55,40,55,455,140,35,35
115,60,35,55,440,130,45,35
110,70,40,65,425,115,45,30
105,80,35,65,410,105,40,35
105,75,40,70,400,105,50,35
100,85,35,70,380,95,50,25
100,85,35,70,375,90,60,25
95,90,35,65,355,85,50,25
95,95,40,80,350,80,60,25
90,100,35,75,335,75,55,25
85,110,35,70,335,75,65,30
85,110,35,80,325,70,65,25
80,120,35,75,315,65,65,25
85,110,35,85,300,60,55,25
75,125,35,75,300,60,65,25
70,130,30,70,290,55,60,25
65,125,25,60,290,55,70,25
60,135,40,55,275,50,60,25
70,145,50,55,275,50,65,25
75,155,60,65,265,45,60,20
85,160,60,60,265,45,65,25
90,170,55,60,250,40,60,20
95,175,55,60,250,40,65,20
100,185,65,65,250,40,70,20
105,190,70,65,245,40,70,25
110,195,65,55,235,35,65,20
115,195,60,45,235,35,70,20
120,205,65,40,225,35,65,15
120,215,60,25,220,35,60,15
135,225,50,35,220,35,65,35
145,225,55,45,215,30,60,30
150,220,50,55,200,20,40,40
155,215,55,60,190,25,50,35
160,205,55,60,180,25,60,15
155,25,50,30,165,200,50,55
150,25,50,35,170,195,60,60
140,30,55,35,175,185,60,60
140,30,65,35,175,190,60,55
135,30,60,35,180,185,60,55
125,30,50,35,185,180,65,60
130,30,35,45,190,175,65,60
130,50,15,55,190,175,60,55
130,50,15,65,195,170,55,55
130,55,15,80,200,165,60,60
130,55,15,75,205,160,55,55
130,60,15,60,210,155,60,60
130,70,15,65,210,160,65,60
135,60,10,75,215,155,55,60
130,50,10,65,215,155,55,55
130,55,10,70,220,150,55,60
130,55,10,70,220,150,55,55
130,65,10,70,225,145,60,60
130,75,10,70,225,145,60,60
135,50,10,70,230,140,55,55
135,50,15,70,235,135,60,60
135,45,10,65,235,140,60,60
135,50,10,85,235,140,65,60
135,50,10,85,240,135,55,60
135,45,10,80,240,135,60,60
135,50,10,80,240,135,60,60
135,55,10,75,245,130,60,65
135,65,15,70,250,125,55,60
135,40,15,65,250,125,55,60
125,50,40,45,250,130,55,60
125,45,55,25,250,130,60,60
130,40,60,10,255,125,50,60
140,40,60,10,255,125,50,60
145,40,65,10,255,125,60,65
150,40,65,5,260,120,60,65
155,40,55,5,260,120,60,65
155,40,50,5,260,125,60,65
160,40,55,5,265,115,60,65
165,45,55,10,265,120,55,60
170,40,65,10,265,120,55,60
180,40,45,15,265,125,45,60
185,45,55,15,270,130,30,55
190,50,60,10,280,90,50,90
190,50,50,5,275,90,55,90
190,50,50,5,275,90,55,90
195,50,50,5,275,90,60,90
200,50,50,5,275,80,65,80
205,50,50,10,270,75,65,80
215,55,50,10,275,65,60,75
210,55,50,15,275,55,60,70
220,55,50,15,275,50,60,75
220,55,50,15,280,55,60,90
225,50,50,25,250,45,70,75
225,50,50,20,255,40,70,75
230,45,50,35,260,40,70,60
235,40,50,35,260,40,70,55
240,45,50,40,250,45,60,45
220,25,45,30,245,30,75,50
190,25,40,10,275,20,70,50
160,25,50,25,270,20,25,55
155,25,60,30,270,30,30,60
150,30,70,35,275,35,30,70
150,30,75,35,275,40,35,70
135,25,70,30,270,35,30,65
135,25,75,30,275,35,35,70
130,25,75,30,265,35,35,50
130,25,80,30,260,30,50,35
120,30,75,25,255,30,60,30
110,30,70,30,255,30,65,30
105,30,75,30,235,25,55,25
105,30,85,15,230,25,55,25
95,35,80,5,220,20,50,20
85,35,80,5,225,25,65,20
75,35,70,15,220,25,65,15
70,30,65,40,210,25,60,15
55,25,40,50,200,25,60,10
60,35,45,60,200,25,65,10
60,40,55,55,195,25,65,10
60,40,55,60,185,25,60,10
55,35,50,55,175,30,60,5
50,30,45,50,175,25,70,5
50,30,30,50,160,30,60,10
50,35,30,55,155,15,65,20
50,40,40,40,150,30,65,10
50,40,50,35,130,35,90,25
50,35,50,25,140,35,100,25
50,40,50,25,125,35,100,30
55,40,50,30,120,20,100,30
60,45,50,30,105,15,95,30
65,35,50,35,100,15,85,35
75,25,50,35,100,15,75,35
65,45,50,20,110,25,95,30
65,35,50,20,115,30,100,30
65,30,50,35,125,15,100,35
70,15,50,45,130,30,100,40
65,35,50,45,135,30,100,45
60,45,40,45,145,30,100,20
55,50,50,40,150,30,100,20
55,45,50,35,150,30,100,20
55,40,55,30,155,35,100,25
60,40,55,25,160,40,100,25
65,40,50,25,170,35,100,25
75,40,60,30,180,30,100,25
85,30,65,20,190,35,100,30
95,30,65,10,200,35,80,15
100,30,70,10,210,40,75,15
105,30,65,5,215,40,80,15
110,25,65,5,225,45,80,10
120,20,55,15,230,45,80,10
130,25,55,15,235,50,75,10
140,30,55,15,245,50,100,10
150,35,50,15,250,50,100,10
150,35,55,15,255,50,100,10
165,40,50,15,260,50,100,10
165,40,50,15,270,50,100,10
170,40,55,15,275,50,100,10
180,45,60,20,280,50,100,15
180,45,50,15,280,50,100,20
185,45,55,15,290,55,90,45
195,45,60,15,300,60,75,50
205,50,65,20,305,65,75,60
205,50,50,15,310,60,70,65
210,50,55,15,315,50,75,70
210,50,50,15,315,55,80,65
210,50,50,15,315,60,85,60
220,50,60,15,325,60,75,60
225,55,60,15,330,60,75,55
230,55,50,10,330,60,80,60
235,55,50,10,330,55,95,60
235,55,50,10,340,50,95,55
250,60,65,15,350,40,90,50
255,60,70,15,355,40,95,50
260,60,70,10,365,35,70,35
265,60,55,10,370,35,70,15
265,65,55,5,385,35,80,15
270,65,70,10,395,35,75,15
275,70,65,5,405,35,70,25
280,70,65,5,410,35,70,25
285,65,70,10,420,40,75,25
295,70,70,10,430,35,75,10
305,75,65,10,440,30,70,25
320,70,65,10,450,30,65,30
330,70,70,10,455,30,75,35
340,70,65,10,465,35,70,25
350,70,65,10,470,40,60,25
365,70,70,10,480,40,70,30
375,70,70,10,485,45,75,30
385,75,70,10,490,50,70,30
390,75,60,15,495,50,100,30
395,75,50,15,500,55,100,25
400,75,50,15,505,55,100,20
400,75,50,15,500,55,100,30
415,70,50,10,500,60,100,40
415,70,50,10,510,85,85,45
435,65,50,10,520,45,80,55
440,65,50,10,520,55,80,60
440,65,50,10,520,55,80,60
445,65,50,10,510,55,90,55
450,65,50,15,520,55,85,80
450,65,50,15,490,55,85,65
455,65,50,15,490,55,75,70
450,65,50,10,490,55,85,70
455,65,50,45,500,25,75,50
460,65,50,45,490,20,80,45
465,25,50,55,485,20,70,55
455,30,50,55,480,25,75,60
445,30,50,15,465,35,70,65
435,30,50,10,470,35,85,60
420,35,50,5,480,30,100,50
410,35,50,20,490,30,95,25
395,35,50,25,485,30,100,15
385,35,50,25,485,30,100,10
380,35,50,5,475,30,100,10
375,20,50,30,470,25,100,20
375,15,40,35,445,25,100,25
370,15,35,45,445,25,95,40
365,20,35,45,425,25,100,45
360,15,35,45,425,20,100,45
355,25,40,45,420,20,100,40
355,30,50,45,420,20,100,40
355,35,50,50,415,20,100,50
355,45,50,55,400,20,95,40
350,60,40,55,390,20,85,45
345,65,40,45,395,20,90,40
345,65,40,40,385,15,85,40
350,60,45,45,380,15,80,45
350,65,45,50,375,15,70,40
355,45,50,30,375,20,70,35
355,40,50,25,380,20,75,35
355,25,50,30,385,30,75,45
350,25,50,20,395,30,85,50
340,25,50,10,400,35,90,55
335,25,50,5,405,40,95,60
330,25,50,0,410,45,95,50
325,25,40,0,415,50,65,50
315,25,45,0,420,50,95,50
320,25,55,5,425,55,65,45
310,25,45,5,430,60,65,45
305,25,45,5,435,60,70,45
305,25,45,5,435,70,70,45
300,25,40,5,445,70,70,40
295,25,45,5,445,70,65,40
295,25,40,5,450,75,70,40
290,25,45,5,450,80,70,35
295,30,45,10,455,75,70,40
295,30,30,30,460,80,70,35
295,30,20,35,465,85,75,40
295,30,35,30,465,90,75,35
295,35,40,40,465,90,75,35
300,50,50,35,470,90,70,35
305,55,55,35,475,90,60,30
310,60,55,25,475,95,70,35
310,60,50,20,480,95,70,35
325,85,50,30,480,100,75,35
340,75,55,35,485,100,80,35
350,65,65,35,490,100,70,35
360,55,65,30,490,100,70,35
370,50,70,20,490,105,75,35
380,50,70,20,495,100,70,35
390,45,70,15,500,105,75,35
395,45,60,10,500,105,75,35
400,45,60,15,495,105,65,30
405,45,65,15,495,105,65,35
410,40,65,15,495,115,60,30
415,40,70,15,500,130,50,45
420,40,70,15,520,135,20,55
425,40,75,15,525,95,15,65
430,35,65,10,525,100,15,75
430,35,70,10,525,95,15,75
435,35,70,10,525,100,15,85
435,35,60,10,525,100,15,90
440,30,60,10,525,90,15,80
460,30,35,15,525,90,40,95
445,25,50,20,525,85,45,90
455,25,45,25,525,85,45,90
455,25,45,30,525,85,45,90
460,25,45,30,525,75,50,85
470,30,45,25,520,80,60,75
465,30,50,25,525,80,60,75
465,30,50,25,535,60,60,95
470,40,50,20,510,50,80,85
470,40,50,20,515,50,80,70
480,45,50,15,515,50,75,75
480,55,50,15,520,50,80,70
475,55,50,10,515,55,90,55
495,60,50,45,525,55,75,55
485,55,50,50,525,60,85,55
490,60,50,45,525,30,75,55
500,75,45,50,520,30,70,60
495,25,50,30,520,25,75,60
485,25,50,25,520,30,70,60
475,25,50,20,520,35,85,55
470,20,50,20,520,35,90,55
460,20,50,15,515,35,95,50
455,20,50,25,505,15,100,30
445,20,50,30,490,45,95,40
425,25,50,30,485,50,100,45
415,20,50,25,480,45,100,50
405,25,50,15,465,40,95,55
395,25,50,10,460,45,95,60
385,20,50,10,455,35,90,55
375,20,50,10,430,25,100,25
365,20,50,15,425,15,100,20
360,25,50,15,410,30,100,25
340,35,50,20,400,25,100,25
330,40,50,25,385,20,100,25
315,35,50,25,365,15,100,25
300,35,50,30,350,35,100,30
285,35,50,30,345,35,100,35
270,35,50,30,320,30,100,35
255,40,50,30,310,35,100,40
240,40,50,30,295,30,100,35
225,40,50,30,290,30,100,30
215,45,50,35,280,30,100,30
200,50,50,25,270,35,100,20
190,55,45,25,265,35,100,25
175,55,50,20,260,40,100,20
165,55,50,15,230,40,100,25
150,60,50,10,225,45,100,30
140,60,50,10,220,50,100,30
130,60,50,10,215,55,100,30
120,60,50,10,215,55,100,30
115,50,50,25,210,55,100,35
115,45,45,40,210,50,95,40
115,50,45,55,205,50,95,40
115,45,30,75,195,50,60,15
115,40,10,75,190,50,60,15
115,40,10,75,185,50,60,15
115,40,15,75,180,50,60,15
115,50,55,85,185,50,70,20
115,40,55,75,175,50,100,30
115,45,50,80,175,50,100,30
115,50,50,85,165,50,100,60
115,50,50,85,165,50,100,55
115,50,55,85,155,35,95,60
110,45,50,80,155,35,90,60
105,50,50,75,150,35,85,55
100,65,35,50,145,30,75,55
95,70,35,45,130,40,80,60
90,70,45,40,120,55,80,60
105,70,45,50,125,50,65,65
110,20,50,55,125,70,60,60
105,20,50,50,125,35,65,55
100,20,50,45,115,30,60,55
95,20,50,40,115,35,65,50
95,20,50,40,115,40,65,55
90,20,50,40,115,40,70,60
85,20,50,40,110,40,75,50
80,25,50,40,105,35,75,50
80,25,50,35,95,35,65,55
75,25,50,30,95,40,70,60
75,25,50,30,95,30,70,40
75,20,50,30,95,35,70,40
70,20,50,30,90,35,70,40
65,20,50,30,85,35,70,40
60,20,50,30,85,40,75,45
55,20,50,30,85,40,80,45
50,20,50,30,80,40,80,45
50,25,50,30,80,40,80,45
50,15,50,30,80,40,80,45
50,15,50,35,70,35,70,40
50,15,40,45,75,30,75,45
50,15,40,50,65,25,55,55
50,15,45,55,50,25,45,60
50,15,45,55,50,25,45,65
50,15,50,50,60,70,45,60
50,15,50,50,60,70,45,65
50,15,50,50,50,45,50,75
50,15,50,50,70,55,55,70
50,25,50,60,70,60,55,70
50,25,50,60,75,55,55,65
50,25,50,60,75,55,55,70
50,30,50,65,75,45,65,75
50,35,50,70,75,50,70,80
50,70,45,65,80,40,80,70
50,75,40,65,85,40,85,65
50,85,35,70,90,35,65,40
50,95,25,70,100,30,75,40
50,105,5,15,110,30,75,20
50,110,20,5,120,30,85,20
50,110,25,10,130,30,80,20
50,110,35,15,135,35,65,20
50,115,45,20,140,35,70,25
50,115,50,20,145,40,70,30
60,115,60,20,155,40,75,30
70,110,65,15,165,35,75,25
75,115,65,20,175,35,75,30
90,110,70,25,185,35,65,15
100,105,70,30,195,40,75,15
110,105,70,20,205,40,80,15
120,105,60,20,215,45,80,15
125,105,55,25,220,50,95,35
135,100,65,25,230,50,95,35
135,100,50,20,235,55,100,35
145,100,60,25,245,55,100,30
150,100,50,25,250,55,100,30
160,90,60,30,260,50,100,25
165,90,65,35,265,50,100,25
170,90,65,35,270,50,100,25
175,85,60,25,275,50,100,25
185,80,65,30,285,50,100,25
180,85,50,25,280,55,100,30
200,80,50,35,300,60,55,50
205,80,60,40,305,60,40,55
210,70,60,45,310,55,50,60
215,65,55,40,310,55,90,60
215,65,50,35,315,55,90,60
220,60,55,35,320,55,90,55
225,55,55,30,325,55,90,55
225,50,50,15,330,55,90,50
240,45,60,30,335,45,90,55
240,45,55,30,335,45,100,40
250,45,55,30,350,40,95,30
255,40,55,30,360,40,95,35
265,35,60,25,370,35,100,25
280,30,55,10,385,30,55,5
285,30,65,10,400,35,55,15
295,25,65,5,415,35,70,15
305,25,60,0,425,30,65,10
310,25,65,0,445,25,75,5
320,25,50,5,460,25,75,10
325,25,50,0,475,30,80,10
335,25,65,0,485,30,70,10
345,25,65,5,495,35,70,25
355,30,50,5,500,40,70,30
370,25,45,5,500,45,55,35
370,25,50,5,500,50,45,45
380,25,65,5,525,25,20,55
395,30,45,5,520,30,25,65
405,30,65,5,525,35,30,70
420,25,45,10,525,40,30,75
420,25,55,15,525,40,70,75
435,25,50,25,525,40,70,75
435,25,50,25,495,55,90,65
455,30,45,30,495,55,90,60
455,30,45,35,505,65,85,75
460,30,50,40,495,60,85,65
470,35,50,45,495,55,70,70
475,35,50,60,495,60,70,70
480,40,50,45,505,65,75,55
480,35,50,45,505,65,75,60
475,35,50,40,500,65,75,65
470,35,50,40,500,70,75,70
465,35,50,35,505,70,80,70
465,30,50,55,510,75,75,75
465,20,40,40,510,85,75,75
465,20,40,45,515,85,80,75
460,25,40,45,515,90,75,75
460,20,40,45,520,95,75,70
460,20,40,45,520,95,75,70
455,25,40,45,520,95,70,75
455,25,40,45,545,90,55,75
455,20,40,40,535,85,65,80
450,25,45,40,535,90,55,85
450,25,45,40,535,95,55,85
450,25,45,40,535,95,55,85
450,25,45,45,530,80,65,80
450,25,40,45,530,75,65,70
445,25,40,45,530,65,60,70
440,25,45,40,505,75,80,75
435,20,45,35,530,55,60,70
430,20,45,35,525,45,70,80
430,20,40,40,525,40,70,75
425,25,45,40,525,40,70,70
425,20,45,40,520,35,75,65
420,25,45,40,505,25,90,40
415,25,50,30,505,25,95,45
410,20,50,30,500,30,100,35
405,20,45,30,490,25,100,30
400,20,45,35,485,20,100,35
395,20,45,35,475,20,100,35
390,20,45,35,470,20,100,40
385,25,50,35,460,20,100,40
380,30,50,30,445,20,100,45
370,30,50,10,440,20,100,30
360,25,50,25,430,20,100,25
355,25,50,30,420,25,100,30
345,20,50,30,400,20,100,30
335,25,50,20,390,25,100,35
325,25,50,20,370,30,95,25
310,25,50,20,375,20,100,20
300,25,50,20,355,15,100,20
290,20,50,20,355,25,100,20
280,25,50,10,335,20,100,25
270,25,50,15,325,20,100,20
260,25,50,20,310,20,100,20
250,20,50,20,310,20,100,20
240,20,50,20,295,20,100,25
235,25,50,20,280,15,95,25
215,30,50,20,265,15,100,20
205,15,50,25,255,15,100,25
190,30,50,25,225,15,85,25
180,30,50,25,220,15,90,25
165,30,50,25,215,15,100,25
155,25,50,25,200,15,95,25
150,25,50,30,185,15,85,30
135,25,50,35,175,15,90,35
125,25,50,30,160,15,85,35
110,20,50,25,160,15,100,25
100,20,50,30,150,30,100,30
90,25,50,30,140,30,100,35
80,15,50,20,135,30,100,35
65,20,50,20,115,30,100,35
55,20,50,25,110,30,100,35
50,15,50,25,95,25,95,30
50,15,50,25,85,25,85,30
50,10,50,35,80,30,80,35
50,25,50,40,75,30,75,40
50,30,50,30,60,15,60,30
50,30,50,30,50,35,50,30
50,30,40,35,50,35,40,35
50,30,50,40,50,35,50,40
50,30,50,45,55,30,55,45
50,30,50,55,65,30,65,55
50,30,50,25,70,30,70,25
50,30,50,25,80,30,80,25
50,30,50,30,90,25,90,30
50,30,50,30,100,25,100,30
50,30,50,30,115,15,100,20
50,35,50,30,125,35,75,20
50,35,20,30,135,35,75,20
50,35,20,30,145,35,65,20
50,35,30,30,155,30,70,15
50,35,35,20,170,25,60,25
50,35,45,20,185,30,70,30
55,35,55,25,200,35,70,30
65,25,60,10,210,40,75,20
75,25,60,5,225,45,75,10
85,25,70,5,235,45,80,10
95,25,60,10,245,50,75,10
115,25,55,20,255,50,80,10
125,25,60,15,270,55,70,45
145,30,45,30,280,60,50,50
155,30,45,20,290,55,35,60
165,35,60,30,290,65,45,65
175,45,65,30,295,65,45,65
185,45,70,25,300,55,45,65
195,50,70,25,300,60,50,65
195,50,60,20,300,60,80,60
200,55,55,20,305,60,75,60
205,60,50,15,310,60,70,60
215,65,50,10,315,55,65,65
210,65,50,10,315,60,70,65
225,65,50,15,315,60,70,70
240,65,50,20,315,55,75,70
240,70,50,15,315,55,85,70
240,70,50,15,315,55,90,75
240,70,50,15,320,60,85,75
250,75,50,15,330,60,80,80
260,75,50,20,335,60,75,80
265,80,50,15,340,45,75,75
290,100,45,25,350,40,80,50
290,100,50,25,365,35,80,45
300,100,45,30,375,35,85,50
305,100,45,30,385,35,90,60
310,100,45,35,395,35,95,55
320,90,45,30,405,40,95,55
320,95,45,35,415,40,100,45
330,85,50,35,425,35,100,30
335,80,50,35,430,35,100,30
345,80,55,40,440,35,75,15
350,75,50,45,445,35,75,15
355,65,55,50,455,30,80,20
360,65,55,45,460,35,70,15
370,60,50,60,465,35,80,15
375,50,50,50,470,35,70,10
380,40,55,40,480,35,75,30
380,35,60,20,485,35,100,35
400,30,45,10,500,30,60,35
405,30,65,15,510,35,85,55
430,25,65,10,515,40,85,60
440,30,40,10,520,45,85,70
445,30,45,10,530,50,75,75
440,30,50,10,530,60,75,80
445,30,50,5,535,60,70,80
465,25,50,5,540,65,65,90
475,25,50,5,545,75,50,95
485,25,55,35,545,80,45,70
495,25,55,40,550,85,45,70
505,25,45,5,555,85,35,60
505,25,50,5,560,130,25,60
515,25,45,5,550,130,35,60
525,25,45,5,545,130,45,45
530,25,40,5,540,130,55,35
540,25,65,10,545,130,70,25
545,25,60,5,545,130,80,20
535,135,75,15,540,25,60,15
530,135,75,15,535,25,40,30
525,135,75,10,555,20,20,40
525,135,80,10,555,20,20,45
515,140,75,5,560,25,15,55
505,140,70,10,560,25,15,50
505,140,75,10,565,65,10,55
500,140,75,10,565,70,10,60
